seed,t_160,t_200,t_240,t_280,t_320,t_360,t_400,t_440,t_480,t_520,t_560,t_600,t_640,t_680,t_720,t_760,t_800,t_840,t_880,t_920,t_960,t_1000,t_1040,t_1080,t_1120,t_1160,t_1200,t_1240,t_1280,t_1320,t_1360,t_1400,t_1440,t_1480,t_1520,t_1560,t_1600,t_1640,t_1680,t_1720,t_1760,t_1800,t_1840,t_1880,t_1920,t_1960,t_2000
26,43.826073528656,44.06719826391823,44.22038203048578,44.500898071544114,44.36316034214835,44.635598598635084,44.86005387951498,44.851212596777316,45.28490375982374,45.4961664625545,45.638865639049335,45.591436261412845,45.464926122289654,45.13537500648615,44.929994133153485,44.890306156146124,44.72860522127843,44.54142715720176,44.2868134767621,44.09002495462068,43.658295408032636,43.29509342780526,43.271006695265754,43.388779414861176,43.609712123691395,43.904695366625766,44.17081738618881,44.65233510342511,45.24790255270399,45.86284193253488,46.28054595917009,46.66076048283982,46.76126272288917,47.15096608347523,47.072631688118406,46.7986518746524,46.3728841688011,46.15186029210243,45.45330768303759,44.96246180440091,44.300730613700956,43.92393894842104,43.53984361704643,43.64230216034533,43.74049699040006,43.52411081226808,43.07180988085613
27,44.531851300755044,44.595379139133215,44.974038254490814,45.35139136595745,45.95350167134472,46.15643580484981,46.832145857514526,47.14488920525729,47.194766492810636,47.13340669809842,47.07533053446906,46.93201723271613,46.75182382969919,46.37152076172133,46.37374899353166,46.199204156480334,46.18204305673988,46.40060978366544,46.16376800827243,46.09213257976856,45.80554843635183,45.81903694940018,45.49519880511637,45.538791718990325,45.565124433320236,45.259289098129834,45.01785636050479,44.68283519736815,44.420867452688654,44.26068281610232,44.38155978734389,44.13717457129608,44.03357190712441,44.000620238719016,44.113007503740086,44.641394443126394,45.1185888467889,45.57824956304024,45.649386466419365,45.69357529947338,45.58282470859632,45.39195045126253,45.07651708861292,44.93357109279475,44.51860548171918,43.75015891076362,43.447265890684584
28,43.15906160819584,43.529743261693746,43.96634067446413,43.610982301312575,43.09809595356589,42.514088661662925,42.23910753040404,42.37388684763583,42.50877678462428,42.6372130315975,42.970489403525704,43.797293255934235,44.42991807762936,45.242449800955114,45.80936029391962,46.598879609029495,46.86842699160795,47.03816790199982,47.05549140922301,47.003498773118736,46.87927025121698,46.04550169540529,45.32546136962534,45.39106781797601,45.51586097506006,45.17265249230804,45.61338009144117,45.828354889697245,45.804151069494736,45.08335178800703,44.73481379984935,44.18267351449932,44.75108085424536,45.0391537226901,44.47575893145036,44.019665121879235,43.130944511577006,42.17815383874272,41.4768090438309,41.085105690644625,40.843668151367076,41.51727552266842,41.66194401973035,41.805186529915744,42.01404145091726,41.73862585074746,41.54018814005982
29,44.364046236827186,45.17410344162648,45.68302350478169,45.60113267699,46.049038251697596,45.98619805328806,45.94988511841685,46.060293006568656,45.57450067899551,45.5395709731615,45.481852900293696,45.33388722665237,45.19544315616022,44.93417808298032,44.62407029398746,44.049425368706615,43.43411887028436,43.10040259536181,42.796258252955326,42.75508829238311,42.57637475994784,42.556212645333844,43.33975423894586,43.92826544357949,44.70015871535011,45.27462410945189,45.86559404537168,46.10214707547263,46.168683636829044,46.16729342115225,46.227069016857584,46.14036174862113,45.70418719927826,45.18493063386817,44.893465991311984,44.90062606968786,44.84685124805055,45.04702939425731,45.38628259213936,45.396073728804275,45.78872007473266,45.426547988792755,45.28773081420324,45.54688614337691,45.26276604169927,44.219247285852376,43.53564327575452
30,44.811260859211245,44.82436333257919,44.828044455693416,44.716814309711395,44.96815810630773,45.12379257408339,45.30399699816819,45.335540371311666,45.377921842723005,45.34411729687104,45.214889018797145,45.249015533172425,45.2921057022759,45.36360784954331,45.52328869429775,45.62749638668462,45.65465260935327,45.673060737194824,45.56635674468245,45.52514331912537,45.542158167268084,45.82467906429049,46.262229247867985,46.31828141114121,46.49951841564239,46.50553047078261,46.33520730565644,46.42989848436036,46.62936985403104,46.59344871739639,46.34207751828915,46.407742040609136,46.4073672692356,46.236526506031126,46.21975783253902,46.09976257079082,46.19164613213669,46.27482097935559,46.32394825549279,46.69086566891121,46.45887902514549,46.67916581091128,46.576429668959314,46.94968088327291,47.07210891263058,46.813731383019565,46.650357258946535
31,42.638894466660865,43.44171298485877,43.961831465645126,44.19025957044638,44.079353529366884,43.51478372207791,43.08726349359422,43.142209529255126,42.669536620430584,42.43366768035894,42.73482829416742,43.19667983186059,43.65129721954905,44.21674862957762,44.63848270868169,45.43053422944717,46.13451175377524,46.5561724009757,47.07322395885657,47.23673093389785,47.20754332616825,46.702380757192614,46.044616875191714,45.77850250022696,45.39030097272562,44.961981303541954,44.51617842796504,44.26150441269759,43.85226929152406,44.17731563109775,44.399805029128316,44.35119282694977,44.855767504891396,45.87365929442763,45.55974842124891,44.5826857114974,44.28507059356574,43.54790815634533,42.79835217634235,42.636849879190905,42.447576859718176,42.97982929904619,43.49883272127765,43.611429609341016,43.121052787293166,42.5273617959273,42.5095742077849
32,43.965801184366505,43.693232143612605,44.05154124598034,44.35670192463713,44.87330670840997,45.20870299740997,45.39827789976323,45.67679050772457,45.83524314974418,45.92028506988562,46.196944986007026,46.03286198712659,46.010767197040884,45.949015332540604,45.82205636387991,45.74264617949994,45.61773130504681,45.546677524405894,45.35680517817088,45.20623757188713,44.92939255198926,44.676090131062324,44.51502543517819,43.99012629559729,43.9115854601267,44.027221165474295,44.08952102107554,44.265381317387245,44.42226001394238,44.49010210180485,44.64593589636126,44.703754135546376,44.72778902937627,44.54877514443651,44.440137151273,44.268615061135804,44.064529829989645,43.97977173674754,43.50532097704416,43.040337278967634,42.528246317352206,42.01094071035807,42.13013330321276,42.08047725344022,42.12441928273652,42.38051805398627,42.86610250001876
33,41.60031915544457,42.34560551327192,42.72059004324449,43.86348521194707,45.065695952675696,45.893662751877756,46.25897875003087,46.442655500608666,46.254879554127996,45.70641803016358,45.34424892522026,44.962011571789304,44.92408650161735,44.98985700557149,45.50124088440589,46.23234284832529,46.93170665535336,47.36161881591319,47.31169121611942,46.758676808754075,46.2199010522842,45.78875719552302,45.35310423952326,45.0301699951516,45.49360443609166,45.955491605683996,46.49919731670458,46.93884841181019,47.15414923149288,47.08530589589327,46.58881319058826,46.383504529838596,45.90754082283028,45.86880706830564,45.55161807406019,46.15429939364948,46.18329502788237,45.81157038569551,45.97529038136573,45.95564209158047,45.87077177284011,45.34524696073719,45.2586207766971,45.04499560231931,44.79551097044434,44.98465248041189,44.66227399170437
34,42.61614587284486,42.66802162718062,42.81311409052419,43.296183226372904,42.99509214025511,42.85971864559664,42.08079686244537,41.76801600527919,41.61279634647374,41.25372543091778,41.695634695238674,41.712738397615595,42.00449464804837,42.27423050241697,42.49905570849137,43.09175767140018,43.648335386924956,43.71359644418734,43.500010567773884,43.432602710721994,43.16745179823063,43.53603685813237,43.63159397122916,43.76181686199335,43.82514296984392,44.30570260435148,45.08350909230362,45.733058603520284,46.261588686669334,46.775593005439994,47.14509354583703,47.08645274899296,46.79280616208271,46.17455442061019,45.69295150554367,45.368197367402416,45.06866924325312,44.876567721601845,45.04255626846011,45.27152970225461,45.46120660240075,45.647555743052365,45.4912935489541,45.25819883806636,44.350252194142385,43.83548283188092,43.88098549050873
35,42.21317080163509,44.02739983898285,44.62831412782782,44.921036804040035,45.704298533695855,45.8107107527524,45.80170043362903,45.690240965374485,45.55620333729412,45.2751401466226,45.0109620962449,44.897551485908494,44.7164800263969,44.8237299283534,45.0783649042256,45.33673407341575,45.72895119427412,46.17114909418289,46.663597430818555,46.630488161392044,46.660654659587706,46.57568954075687,46.37562091733579,46.60434842271459,46.64075429570743,46.712404042787696,46.81555035324007,46.86171280645686,46.808136650959824,46.9958176992325,46.91143451433794,46.565718363281576,46.09377802916233,45.469522227314926,45.114946682325225,44.95445623175353,45.20753431874141,44.908858759347865,45.11504183476879,45.09607825477422,45.01128011730369,44.86689131479158,45.10433440197776,45.29735223932942,45.18117515519076,44.9735509891457,44.8195097129457
