seed,t_160,t_200,t_240,t_280,t_320,t_360,t_400,t_440,t_480,t_520,t_560,t_600,t_640,t_680,t_720,t_760,t_800,t_840,t_880,t_920,t_960,t_1000,t_1040,t_1080,t_1120,t_1160,t_1200,t_1240,t_1280,t_1320,t_1360,t_1400,t_1440,t_1480,t_1520,t_1560,t_1600,t_1640,t_1680,t_1720,t_1760,t_1800,t_1840,t_1880,t_1920,t_1960,t_2000
11,42.87515670339011,42.564571931147064,42.502566769821804,43.03236711003896,43.143767241654494,43.15646370344294,43.10210750868889,43.14977191416818,43.00022906467805,42.34732334292845,42.272928127289575,41.85878235989548,41.755261912443316,41.83682598227479,41.7815765359869,42.191225558299855,42.59711655232485,42.689138896570455,43.009923976043076,43.3709938619886,43.17019588963204,43.13143437467165,43.407393188603756,43.3241375807808,43.00491046165631,42.83583047890045,43.0547670420073,42.99865051864647,43.797613468513894,43.51569893795593,43.762875968595644,44.535478609080144,44.229313487560745,44.8470223803834,44.66059805195477,44.21970570244671,43.49893002346188,43.51299741249101,44.04031831706922,43.77045395500453,43.136970580390084,43.26271601895468,42.68490164220227,43.02268634425229,43.495753677103224,42.84231239891619,43.22608595475436
12,42.81283026074987,42.97257748922343,44.0114002822412,42.6089313956127,42.95418408795435,43.23258133860683,43.20180328679863,43.52474094903483,43.77215936355964,44.14704526820455,44.86982119187382,45.47819056964703,46.05414040893199,46.462112908605015,45.61331189582783,46.255425553068356,46.17803410336415,45.304217385924034,45.20629686618108,45.416438183103786,45.30365395431771,45.75893258770127,45.90176004702159,45.984931569944926,45.490113527853055,45.29337830297412,44.61948946555487,44.33478816118145,44.21994913599654,44.85452260837778,45.68169837995493,46.90440115895035,46.50721873411529,46.86736919656765,46.159510548407866,45.568633674948686,44.011316691517685,41.76733281964079,41.65564415593946,41.82345605337625,43.06155590754403,44.35516968167221,45.34225853451592,45.10979219377726,44.84829881408898,43.76120172626401,42.63709898476388
13,41.536782153951684,42.933611946049936,43.576436571974625,43.35559503033473,44.05701712048744,44.21781902081267,45.11646157633621,44.302087446097374,44.001909035988845,43.46530783988853,43.42098973275848,42.7856292117174,42.51337850491769,43.171268440307045,43.634973279146166,44.64949490595264,45.427205465453994,44.90786261768616,45.75569379756381,45.83729631739596,45.499821965394474,45.58327883061843,44.80214767988499,45.69168912624591,47.43310301728584,48.128814029965135,47.67651515928077,47.34697849036909,46.720666247633226,45.76106922463254,45.01213738067216,44.68517764258634,45.42077386157305,45.99746968567338,45.32051069244194,44.607523267913116,45.600826693119814,46.25581396905834,47.461767831422286,47.03094684792814,46.32153141186468,45.12716940273129,44.95926296755107,43.9391646146504,42.22400817956212,40.32789821211769,39.10611665612544
14,43.45397668214555,43.27402905029046,44.559491613426694,43.92872930285706,43.9927688491122,44.06958065767211,44.02199979767,44.460219234652705,44.391715677041184,44.128973282095956,43.80531962831285,43.82621824317911,43.94459282457771,43.6611444133649,44.36419576983289,44.09874177020557,44.70415892789578,45.57513448471521,45.85830608600042,46.42521054024246,46.14965303609508,46.61819001418264,46.164921612035336,46.109109303053145,45.379446636342074,45.2958869347993,44.82881093913493,44.41006769021773,43.618348617478205,43.61336746771842,43.42645446837892,43.66966035287307,43.44007966889616,42.73592204885068,41.5441125906039,40.86832429692141,41.11378484344379,41.13728910725668,41.4988082807991,42.110021073294305,41.543135695700066,42.611955828104136,41.99401876395559,41.87677457741401,42.192987607257606,42.460801602926665,43.734871957054196
15,41.68126801489511,43.28748411469192,43.66791805643593,43.784954168964056,44.27788768812993,45.73846639981314,45.84100252125511,45.29393444412957,45.24907058805157,45.1398159537106,44.27669158383705,44.123290430595794,44.879963737123525,45.800727056915676,46.42034699845402,46.84717408530618,46.30341159405908,46.57553267220463,47.26180169180607,46.47650420682013,46.07628743971254,45.51617530487661,45.02187448293061,45.622990569460825,45.03456307669835,45.412709172491276,45.9635515183093,46.684724788328985,46.158005751253214,46.75680216563901,46.44613285769726,46.2383997545956,47.003472851340725,47.820291717151164,48.03203250228112,48.13116285456822,48.06877356164972,45.89356569989496,44.53418209713885,43.535331681741695,44.74271668259545,43.773855662464904,43.42436173540397,43.37105535937861,42.560936694279995,42.64449794580525,44.01470106511307
16,45.82327764989816,45.57042226166414,45.35431840609334,45.23126795783925,44.312317357254905,44.45592528034446,44.1787507384124,43.64038632031822,43.473701781002426,43.90237247653316,44.49946882721232,45.12545734790185,45.5417631443069,45.75507575586317,45.87852541340361,45.738038188522076,46.00393604656905,45.62577760080727,45.43735415142914,45.226415176823245,45.68372963597743,45.41669509934623,44.83506099499119,44.79812981433161,44.65415594263588,44.17223497956678,44.39954638633752,43.91436825634813,43.30195467276175,43.468462155507964,43.043711138951565,42.56369863299522,42.453526194921956,42.30911312584948,41.64729540731162,41.91969483010429,41.5607261044764,42.213566382014406,42.984748403083984,44.06718886336782,44.37982283110547,44.31610873429881,44.803957320699446,44.52444080780451,44.57951600917674,44.53132097367301,43.99612418993338
17,41.758372004105524,41.66337817951743,43.904480170822794,44.14558588689152,44.71972135769199,45.43947743610018,44.95619250894563,44.168532005202884,44.454991174110475,43.679064746806624,43.17015082551795,42.440531738484175,43.72472255384596,43.957168109665204,44.199065489943514,45.910604990055454,47.15251565911033,47.54428165371525,47.57252289149728,47.76993124349352,47.933435012710895,48.75875393661407,48.58064228265162,49.96688653649435,50.59165702530858,48.99814935757777,47.86519777123289,46.63867563115466,46.80814185864467,45.822093579894634,45.95878010590878,47.55682968929901,47.633981782287464,45.97611548940926,44.03243263745376,43.47258338035631,41.71094121182031,40.9267835843092,41.248909448720745,41.192773819422406,40.45535303440779,42.11520555839631,41.273505547799786,40.6105020633796,40.84142151327303,41.62831272996445,41.97565975882765
18,41.99566498418409,42.9886187827199,43.41048810768601,43.41923454868021,43.641081186868846,44.28098731153377,43.67279372244081,43.89210570443375,44.26071150591164,44.90737647142062,44.54945642929932,44.49777398255551,44.21035501459061,44.12209290903241,44.12578027268628,44.04066363032032,43.63630892260734,43.572323804565094,43.17673852582542,43.68288619238086,43.37768331333693,43.053565286715326,43.12382562001468,42.32651114286903,42.70941285084837,42.9286357889783,44.094280798384474,44.37904230719532,45.140230567546304,45.311688154124916,44.68620430246968,44.46000020272379,44.94489893678115,45.15781299551309,46.42706083299974,45.771191798883116,46.563279380818656,45.64173590170282,44.72087193543351,43.22649002527262,43.404403963087205,42.72856795756105,42.853594499837435,43.22447293043969,42.52228282971849,41.27346716648663,40.75183827867151
19,41.817315481578575,41.793199886128086,42.49499416693685,43.18721467604209,42.82040970020659,42.951024699340785,43.23395473406904,43.66693275062718,44.04915403357933,44.56096974169154,43.996470141581426,44.27439177263389,44.36192658570379,43.81226276729008,42.99814501605341,42.792347349628955,42.908627843283256,43.573488532042525,44.15047718008315,44.292791733012756,44.68499331920416,44.77204394429494,45.0027110324035,45.66835730856774,45.784382479231574,46.478513128808714,45.59740475878971,44.84463894894055,45.77213151967421,45.64549967112351,46.503810727068036,46.627933035062554,46.60866481181664,46.67884173556655,47.441607919898146,46.64597082644951,45.39223587041977,45.05114226177085,44.57699985345248,44.49793220881828,44.535706779590924,44.59573297031817,44.90713129195707,46.601375020748875,46.87832753514995,47.70555712430135,48.19658737859246
20,43.72301952762216,43.85875257529496,43.146394231935766,43.97246294313345,44.2818284118902,44.438505608138975,45.21789003388443,45.62213916596622,45.53725182298235,46.08706324330776,46.2272993158231,46.824339880046516,46.72913860115794,46.55295183143823,45.51079911341919,44.908288303494004,44.728255928642234,44.55198144719585,44.50268179846407,43.891354501997114,43.38192687028817,42.62715304338975,42.89584173810073,43.37741337567508,42.91036317695231,43.51588441225221,43.503062938377795,43.20802096022627,43.22162322615245,42.35173300906452,42.04974382041994,41.91934832081389,41.93399585115386,43.54015006828565,43.97846950474026,45.3556362095204,46.037267289298846,46.91856208029682,47.63526741663017,47.66046105291191,46.379427845581546,45.960773872439724,45.662018435619544,44.69847283954744,44.31378064865824,44.32709299772297,44.60071732159529
21,40.69831336527886,40.975939762339884,42.57462104443557,43.30906485915772,43.67964972385928,44.490677526131854,44.868217052183276,44.0714175229804,43.88904925889207,42.9522023756639,43.02768698074967,42.69628996227632,42.15182890262883,41.28202425387062,41.89225358534263,42.4336375244137,42.360217122498305,44.64594417985719,45.71586288851739,47.75332747547614,47.96207532927261,48.511383633157095,48.40574075350642,48.93579333440396,48.71323887337956,48.346566492939274,48.44542760826536,48.104218466745046,47.79902780127243,47.80894731999588,47.65648525260859,47.23443151183109,46.61526284067353,46.55593307780544,46.811087976419515,45.4387756556075,45.31886172828467,44.23257389433474,43.52992082432651,44.174699801712705,44.500921603522784,43.56576662684423,42.816140984064894,42.928740277788386,41.471307901611105,40.93412875007548,40.71288726246911
22,42.042102191789226,42.14033551365891,43.75435791376218,44.02183520505206,45.50146623898261,46.00222485256714,46.113877222277814,45.89472352420554,45.82095488862549,45.53085091296782,45.10551303197726,44.29766784678475,44.413178804380706,45.89092242093618,46.17542092469176,46.55330635895334,46.75683579268702,48.22993626517895,48.42859404049849,48.30003372278732,47.875019052733414,46.40621266742105,45.08085963712043,44.174544965643086,42.02058661128301,39.91698062944377,39.75043551766996,39.640614119163395,39.69787240393734,41.6749211618436,43.8582043309277,45.35480264084395,47.08552057842369,48.87730553175537,49.42750305845407,50.49700223919676,49.70073855725847,48.55793014619875,47.10850986865386,45.726339750518804,44.82351193697774,45.17963650998058,45.35475196915841,45.49382398893164,44.86322387750605,45.225784841503724,46.06770955666506
23,42.710553006572525,43.487499604279066,44.48004388739262,44.698375388157864,44.986783792548316,45.4509941983359,45.71673496145375,45.72556752621569,45.74162635920037,45.71944311323654,45.62018922426543,45.31648770556031,45.2309325935581,45.64977650862029,45.05270994941787,45.79159697530307,45.79843191389223,45.200199312564095,45.138120887374164,45.551921753528774,45.07243612084174,45.18458695911795,45.76191305028295,45.46885557954837,45.45590307176782,45.48784074160679,45.81460769708463,46.61282723152615,46.3119153423941,47.23386984369464,47.66039449683262,47.74345273636588,48.00468953293382,48.24395126051326,48.213080891705594,47.74958747300435,47.823377083817945,48.00076262422219,47.9933380451107,47.596763319850865,47.63400474533074,47.283988311359685,46.73249007653089,45.99495528199812,45.79411705650129,44.579498449200834,43.360036389299225
24,43.80118267262999,44.42345861263356,45.14402693363741,44.859580594698976,45.62644598296803,45.77219110231103,45.59195644471268,46.060889161874144,46.560992222178506,45.773744962349674,45.74903578811429,45.28433451904116,45.006659709447085,45.6854289381218,45.347987277684474,45.19077804963092,45.77456801990447,45.59076278821826,45.700273482794046,46.07796940925499,45.90163409100696,46.22522705578552,46.10518909364014,45.870494745138224,46.251471533872156,47.022006791541735,46.69554295839607,46.90152947582074,46.3585038119952,45.517919049167375,44.87044803223536,44.7161487313049,45.311831359898676,44.82662995820336,44.54067915862007,44.741603692230754,45.191783557633975,45.00328175449858,45.071748974882226,44.58384961273952,44.121738817248826,44.45959991970106,44.526387809167275,44.56269203242313,44.37610534844384,44.56642680055857,44.60364280368848
25,43.891039217010494,44.550624552892614,44.326997921766015,44.758339099805156,44.253388220126126,44.468476921645596,44.07662848513255,43.436676452776084,44.123725621112804,43.7119351725117,43.91294303372176,44.184586034493506,44.063913139705335,43.99710452135875,44.393338877827134,43.95653820136598,43.56167877500986,43.658475649416346,43.42645291177912,43.10432955397308,42.286800599022314,41.308322486198584,41.278582829669205,41.42336066586949,41.78320652931409,42.89404413167601,44.13515268447511,44.637058563547825,44.034754897073356,44.64666230423046,43.874598755127984,44.07421308629421,44.459967732499734,45.016215476065774,44.821309514504186,45.76343402299201,46.005513026590556,45.851827255513264,45.448497802463116,44.765321260919656,44.484651875067605,44.05122939598032,44.15925169300652,44.72429027056818,44.89247603918856,44.53298322357645,43.96859571598511
26,45.18960326395124,46.10874961644546,45.73568715239633,46.12056154805184,46.03704855416272,46.08172221384928,46.19386767261544,46.40495988928978,46.1155610820311,46.31558115194149,45.3229112629537,44.30357388608935,44.795463343648564,45.0922348120887,45.71445729902358,45.38347947351173,44.8822283290132,44.24084288260807,43.70384298732777,43.518045423788124,43.742193568495495,43.99557040927065,44.1474546902844,43.9526544564717,43.516113696773374,44.09472189877661,43.3259158911873,43.075773233364075,44.39696257091903,46.73380229356361,48.65829734784012,49.76139642184204,50.669129194417756,50.6321879874867,49.53826601365049,49.53768574097872,48.13687189750924,46.49225881123446,43.752086919333046,42.93558897689104,41.77481739995987,42.01810160736165,42.23766682667761,41.72724574405863,42.42246223537832,41.90383773661817,42.770496118883
27,46.071241630463525,46.316167698779246,45.50246594911267,46.456409540121484,46.24033572119109,46.30892286984842,45.63142321794049,45.98361658266602,45.99190090398682,46.34749496297171,46.56551024080666,46.521777217082935,46.36274489387446,46.06040288956334,45.644775852617734,46.01745866602761,45.75027128616904,45.77833061067067,46.357625250506885,45.781890484949606,45.88585070531284,45.75940456369346,45.559600836387794,45.640524299068204,45.20308135051748,45.34763876700385,44.77340079095192,44.67919484405685,44.60699116474401,44.86643480188001,44.97269739213985,44.80753292834649,45.068698096779165,45.453698974718236,45.50277247257702,44.98345241838576,44.922485640035866,45.00026061651051,44.924681194334184,44.490775544760965,44.622838154693774,44.10552868528525,44.07244916570821,43.81258931915171,43.594647644414394,43.603632280173684,43.47315386447084
28,46.98521233085383,45.61535591407518,44.7875316319403,45.438804951209875,43.79243867692277,43.17719533632419,42.62203263853343,42.07614044537634,42.743094458525256,42.78982059524574,44.43046795610908,44.37197502410709,44.392694356493756,43.63662663396978,45.139137423252876,44.97751258055695,46.40493598879909,48.54554251939762,48.398770233788646,47.44247664971273,47.97890362841483,47.78814169047747,48.04488269803296,47.77994416118767,47.910085105549534,48.72416038823016,46.92804520551434,46.72850822586836,46.364392479976885,45.79627686405216,45.62184303659348,44.72904129550875,45.48632918527873,45.62057322908261,44.62209491344523,44.74332565314525,43.882694781851384,43.166262495252276,41.34546796770246,39.75265575767471,39.819318911644686,40.08712904681178,40.61309673783937,41.32865772838387,40.92755739161926,40.28201213241819,39.63134380076786
29,45.29450059664029,45.17507774678171,45.37075405462065,45.83928564440437,45.1606719190053,45.39547537498604,45.41871720591681,45.73433978239853,45.37882576942357,45.33413682623887,45.751418612572124,46.075715963509346,45.690033053352735,44.58513201732397,44.672000853799084,44.1934414092936,43.5633084376352,42.94502419888651,41.869145428265554,42.09372646760609,41.698986883313864,41.742304560954814,41.91139310774536,42.83919963528655,42.78107674620185,43.68559752302779,44.16375900679731,45.68727513433717,45.060527467668905,44.36625371069692,44.75783630881456,44.56708226303708,44.61437771363371,44.005304381272516,44.212364121254396,44.88282430511343,44.55017736827137,45.52450442602015,48.796501659214485,46.09672114678366,46.29059127629031,46.069850212537176,46.62757435794873,46.00882874851783,44.7397787878572,44.79996218773608,43.966453641967846
30,45.066052799339936,44.64954959030745,44.32721667072754,44.813349918661146,45.2868743565576,45.54335267258396,45.38916771740172,45.512519675327056,45.46096293373156,45.62247666448281,45.30594771228172,46.492862537366975,46.27255992519081,45.92817302662278,46.407722822016524,46.628954418450554,46.635758899651805,46.19081872535604,45.94240952922215,45.970198260699846,45.97745515557286,45.89604045673199,45.33017683501852,45.53724691143588,46.27519318500232,46.14976883223932,46.32004170248454,46.18517288863643,45.72510998780605,45.86201674997766,45.868866022569804,45.700811886301864,45.65979429714666,45.797071838814006,45.58617628335605,45.89524692455891,45.79481626763618,46.48561117899975,46.101261737178135,46.26384443378672,46.63006226964913,47.058160149821944,46.98887246599938,46.75638791727001,46.81507510069359,46.498370278240046,46.435081023847495
31,43.119496344571985,43.8137226301591,43.17450999862336,43.76076363711964,43.82472027347099,43.93838356218317,42.895153591688306,42.459979212527614,43.12392868436201,42.80442429341151,43.316956826733566,43.947139939073196,45.070358491611415,45.001124313501094,45.45506762211362,45.436585344651746,45.34135860945464,46.36232943541298,45.87046049466054,46.757376901092776,46.584695832006226,46.036130257997016,45.51580853279252,44.76178856903679,45.314850486514,45.482228872676025,45.54504043963241,45.951426749589785,46.7075453793795,47.17786555950197,47.18188105484205,47.28913338589341,47.80749924596395,48.25468617483296,47.850670293361524,46.69969203822977,46.063445047702665,44.59456318326438,42.45961135655879,41.0009636137681,40.17075352939774,40.623617830891604,42.40427079605288,42.80934840087118,42.777846298378094,41.34628159616794,41.06546096142676
32,44.38308011442176,44.82079554188335,44.104795283622074,44.52373010202107,43.92113396411688,44.17884268713485,45.05957321026774,44.80259683138733,45.165546356686754,46.26019951512248,46.603560158564484,46.645593069975725,46.88855300980098,46.62780226486062,46.23546191938182,46.029647541183856,45.47553485279607,45.40070840649746,45.692971722863824,45.096816580053016,44.88496344636777,44.38267861451457,43.721741700444554,42.82491142548068,42.45630983399834,42.03323207476245,42.59515462735899,42.286054074938264,43.07131128279561,44.30588022703207,45.39230792565432,45.64921875867449,46.14466848593127,45.84398664405053,45.06073422503435,44.86740037438232,44.41869751356049,43.643357315941785,43.10783694139796,42.27168223332055,41.63760435652725,42.12491473649234,40.84950583746075,41.483225744632925,41.83216105728648,42.36448631075443,42.73629071294739
33,42.523688984068606,42.905848205380735,43.556141933217404,43.67140916560332,44.74270846445606,45.56709619374055,46.19584870755743,45.490464077827454,45.88179366881927,45.83039905803348,45.89345575432685,45.94637141158634,45.63023908722458,45.180611876778734,45.261425293922805,45.78936143771732,46.019118283127824,46.7820513013251,47.12069636471961,47.687031123232245,47.02837937128172,47.02224116054775,46.98785353728858,46.65954581507019,46.663593738602685,46.929600272859915,46.512870226751225,46.49423221198362,46.865836105898794,46.679608635311986,47.07825183682439,46.859498062620105,46.46036324577559,46.58722989371806,47.00408358373038,47.26114813629685,47.22767022220792,47.318102307759936,47.19450529482078,46.63210663347565,45.852906868623414,45.52503924082279,45.3872267240802,45.60957079946218,46.437804041951786,46.45752896246902,46.414668512205516
34,42.87212815606937,43.269055036407465,42.863101018806574,43.06251388732474,42.88918830717238,42.985073704820316,41.92289490062282,41.22856817674036,42.103400772810474,41.87360018086476,43.10406799866059,42.621973689180386,42.63144909804632,42.83144480223013,43.079861823151894,43.306106779660624,43.69983043393146,44.77755587496099,44.54490196474869,44.365392261549104,43.8485138619467,44.09320323396335,43.56323171465518,44.39023163071837,43.73379789042134,44.40208090184451,45.04113145432084,46.32087067241091,47.66270139715937,47.62372871889296,47.83419045208974,47.41224005638311,46.82557258453704,45.193078883338245,43.846233403964206,42.83798541924656,42.170047068752645,43.13838821395806,44.471615371494444,45.40553536710536,45.85008178309125,45.865945785170815,46.0099569324798,46.08056260202361,44.96521482210615,43.22222168691431,42.52098116007082
35,42.98349330116995,44.13542692093037,43.876901512212434,44.387345950902585,45.277997903997544,45.49204368116988,45.53178440694587,46.285540568549315,45.740324431218625,45.922578895579534,45.418604636780564,46.09126651601784,45.30602314515411,44.453910953016575,44.61241708969948,44.81909663483067,45.01885566170915,45.44625105885896,46.01993116172931,45.93142371264775,46.140030339234016,45.677991824354855,46.015865075521624,46.838017113427476,47.91942871302406,48.33863336986525,49.32338013479246,49.71827721915824,49.64413335341876,49.67605549273243,48.62912294858748,48.29850126689388,47.35204748341724,46.273219807681116,45.577405810152534,45.66896548112721,45.437323750772904,45.310510603472636,45.268322399555665,44.92046714332365,45.45890694509435,46.102521539317436,46.65409862877563,46.18120851856895,46.01669742273816,46.51918953940546,46.31239633355175
